Distance,High (GFP),High (TS1),High(TS2),Low (GFP),Low (TS1),Low (TS2)
-2.351837959,0.377116208,0.456935648,0.250797486,0.419369572,0.447589464,0.220017031
-2.349837459,0.377253825,0.457181644,0.250828845,0.419398655,0.4478162,0.220034768
-2.347836959,0.377392233,0.457428293,0.250860361,0.419428121,0.448043029,0.220052644
-2.345836459,0.377530804,0.457675333,0.250892151,0.419457896,0.448270249,0.22007048
-2.343835959,0.377668829,0.457922973,0.250923872,0.419488096,0.448497763,0.220088256
-2.341835459,0.377806419,0.458170929,0.250955559,0.419518576,0.448725631,0.220106531
-2.339834959,0.377944523,0.458419182,0.250987681,0.419549971,0.448953838,0.220124841
-2.337834459,0.378082718,0.458667265,0.251019996,0.419581855,0.449182534,0.220143005
-2.335833958,0.378220707,0.458915596,0.251052393,0.419613618,0.449411895,0.220161126
-2.333833458,0.378358426,0.459164287,0.251085005,0.419645299,0.449641613,0.220179946
-2.331832958,0.378496185,0.459413731,0.251117706,0.419677212,0.449871562,0.220198835
-2.329832458,0.378634166,0.45966385,0.251150551,0.419710076,0.450101782,0.220217839
-2.327831958,0.378772673,0.459914786,0.251183636,0.419744102,0.450332691,0.22023667
-2.325831458,0.378910941,0.460166052,0.251216639,0.419778624,0.450564331,0.220255356
-2.323830958,0.379048827,0.460417986,0.251249564,0.419813193,0.450796279,0.220274227
-2.321830458,0.379186833,0.460670079,0.251282485,0.419848123,0.451028543,0.220293405
-2.319829957,0.379324062,0.460922706,0.251315553,0.419883731,0.451261314,0.220312762
-2.317829457,0.379461365,0.461175385,0.251348987,0.4199192,0.451494206,0.220332731
-2.315828957,0.379598768,0.461428364,0.251382467,0.41995468,0.451727382,0.220352922
-2.313828457,0.379736123,0.461681549,0.251416012,0.419991069,0.4519611,0.220372969
-2.311827957,0.379873663,0.461935447,0.251449841,0.420027812,0.452195695,0.220392779
-2.309827457,0.380011715,0.4621898,0.251483869,0.420064535,0.452430631,0.220412616
-2.307826957,0.380150309,0.462445044,0.251517863,0.420102036,0.452665794,0.220432215
-2.305826457,0.38028903,0.462700883,0.251551677,0.420139339,0.452900983,0.220451911
-2.303825956,0.380426926,0.462957341,0.251585804,0.420177756,0.453136649,0.220472593
-2.301825456,0.380564711,0.463213706,0.251620014,0.420216718,0.453373011,0.220493461
-2.299824956,0.380702326,0.463470487,0.251654426,0.420255736,0.453609885,0.22051441
-2.297824456,0.38083916,0.463727428,0.251689003,0.420295684,0.453847383,0.220534944
-2.295823956,0.380976022,0.463984637,0.251723853,0.420336207,0.454085149,0.220555505
-2.293823456,0.381112983,0.464242216,0.2517588,0.420376502,0.454323079,0.220576308
-2.291822956,0.38125047,0.464500516,0.251794016,0.420417041,0.454561694,0.220597357
-2.289822456,0.381388336,0.464759315,0.251829567,0.420457695,0.454800491,0.220618688
-2.287821955,0.381526493,0.465018393,0.251865227,0.420498561,0.455039611,0.22064061
-2.285821455,0.381664894,0.465278186,0.251900884,0.420540321,0.455279177,0.220662434
-2.283820955,0.381802469,0.465538686,0.251936346,0.420582981,0.455519577,0.22068392
-2.281820455,0.381939875,0.465799451,0.25197204,0.420626399,0.455760971,0.220705265
-2.279819955,0.382077064,0.466060736,0.252008104,0.420669541,0.456002747,0.220726905
-2.277819455,0.382214394,0.466322242,0.252044221,0.420712931,0.456244597,0.220748842
-2.275818955,0.382352039,0.466584216,0.252080351,0.420756294,0.45648657,0.220770748
-2.273818455,0.382489369,0.466847015,0.252116431,0.420799938,0.456728955,0.220792954
-2.271817954,0.382626825,0.467110239,0.252152415,0.420843936,0.456971879,0.220815773
-2.269817454,0.38276428,0.467373838,0.252188552,0.420888504,0.457215237,0.220838438
-2.267816954,0.382901667,0.46763796,0.252225184,0.420933801,0.45745897,0.220861321
-2.265816454,0.38303916,0.467902664,0.252262223,0.420980541,0.457703613,0.22088376
-2.263815954,0.383175852,0.468167522,0.252299453,0.421026708,0.45794877,0.220906231
-2.261815454,0.383312426,0.468432641,0.252336671,0.421072963,0.458194448,0.220928933
-2.259814954,0.383449341,0.468698342,0.252373894,0.421119714,0.458440477,0.220951667
-2.257814454,0.383586328,0.468964729,0.252411417,0.421166682,0.458686902,0.220974939
-2.255813953,0.383723485,0.469231451,0.252449062,0.421213745,0.458933627,0.220998387
-2.253813453,0.383861205,0.46949873,0.252486971,0.421260715,0.459180572,0.221022087
-2.251812953,0.383998763,0.469766578,0.252524913,0.421308576,0.459428048,0.221045833
-2.249812453,0.384136185,0.470034733,0.252562983,0.421357926,0.459676136,0.221069366
-2.247811953,0.38427344,0.470303017,0.252601296,0.421407597,0.459924527,0.221092626
-2.245811453,0.384410825,0.470571669,0.252639879,0.421457226,0.460173403,0.221115683
-2.243810953,0.384547719,0.470841084,0.252678207,0.421507046,0.460422654,0.221139013
-2.241810453,0.384684482,0.471111119,0.252716448,0.421556278,0.460672517,0.221163348
-2.239809952,0.384821508,0.471381742,0.252754941,0.421605646,0.460923368,0.221188146
-2.237809452,0.384958774,0.471652857,0.252793885,0.42165513,0.461174605,0.221212838
-2.235808952,0.385096108,0.471924389,0.252832981,0.421705917,0.461426461,0.22123721
-2.233808452,0.385233417,0.472196526,0.25287233,0.42175772,0.46167891,0.221261181
-2.231807952,0.385370583,0.472469152,0.252911948,0.421810162,0.461931546,0.221285129
-2.229807452,0.385507856,0.47274227,0.25295181,0.421862796,0.462184691,0.221309298
-2.227806952,0.385644529,0.473015814,0.252991634,0.421915197,0.462438278,0.221334185
-2.225806452,0.385781284,0.473290005,0.253031438,0.421967575,0.462692137,0.221359287
-2.223805951,0.385917905,0.473564792,0.253071355,0.422020228,0.462946169,0.221384113
-2.221805451,0.38605421,0.473840159,0.253111476,0.422072951,0.463200593,0.221408827
-2.219804951,0.38619052,0.474115563,0.253151801,0.422126009,0.463455599,0.221433744
-2.217804451,0.38632708,0.474391211,0.253192301,0.42218015,0.463711534,0.221458607
-2.215803951,0.38646362,0.474667091,0.253232842,0.422234228,0.463967978,0.221483601
-2.213803451,0.386600246,0.47494408,0.253273187,0.422289075,0.464225008,0.221508553
-2.211802951,0.386737437,0.475221485,0.25331376,0.422344606,0.46448265,0.22153388
-2.209802451,0.386874907,0.475499327,0.253355127,0.422399686,0.464740689,0.221559414
-2.20780195,0.387012791,0.475777751,0.253396665,0.422454895,0.464998964,0.221585077
-2.20580145,0.387150722,0.476056604,0.253438228,0.422510396,0.46525745,0.221610771
-2.20380095,0.387288531,0.476335946,0.253479838,0.422566316,0.465516715,0.221636212
-2.20180045,0.387425097,0.476615957,0.253521588,0.422622954,0.465776821,0.221661428
-2.19979995,0.387561313,0.476896777,0.253563845,0.422679731,0.466037345,0.221686756
-2.19779945,0.387697244,0.477177956,0.253606068,0.422736675,0.466298118,0.221712569
-2.19579895,0.387833194,0.477459242,0.253648419,0.422794079,0.466559147,0.221738801
-2.19379845,0.387969203,0.477741292,0.253690885,0.422851948,0.466820757,0.221764939
-2.191797949,0.388105474,0.478023762,0.253733407,0.422909382,0.46708296,0.221790969
-2.189797449,0.388241987,0.478306497,0.253776006,0.422966849,0.467345912,0.221816892
-2.187796949,0.388379085,0.478589855,0.253818737,0.423025252,0.467609602,0.221842875
-2.185796449,0.388516367,0.478874024,0.253861971,0.423084006,0.46787369,0.221868731
-2.183795949,0.388654242,0.47915886,0.253905384,0.423143107,0.46813822,0.221894308
-2.181795449,0.388790825,0.479444483,0.253948592,0.423202689,0.468403166,0.221920552
-2.179794949,0.388927364,0.479730403,0.253991997,0.42326265,0.468668692,0.221947167
-2.177794449,0.389063823,0.480016537,0.25403598,0.423322933,0.468934765,0.221973603
-2.175793948,0.389200274,0.480302861,0.254080017,0.42338286,0.469201213,0.222000064
-2.173793448,0.389336822,0.480590111,0.25412405,0.42344265,0.469467893,0.222026541
-2.171792948,0.38947348,0.480878285,0.254168159,0.423503099,0.469735089,0.222052731
-2.169792448,0.38961069,0.481166774,0.254212462,0.423564134,0.470002805,0.222078908
-2.167791948,0.389748095,0.481455336,0.254257062,0.423625514,0.470271059,0.22210507
-2.165791448,0.389885365,0.48174424,0.25430162,0.423686659,0.470540018,0.222131978
-2.163790948,0.390022644,0.482033809,0.254346355,0.423748191,0.47080939,0.222158727
-2.161790448,0.390159609,0.4823243,0.254391626,0.423809884,0.471079376,0.222185293
-2.159789947,0.390296175,0.482615206,0.254437145,0.423872277,0.47135022,0.222211921
-2.157789447,0.39043258,0.482906282,0.254483038,0.423934817,0.471621465,0.222238475
-2.155788947,0.390569144,0.483198314,0.254529003,0.423997989,0.471893469,0.222264908
-2.153788447,0.390706159,0.483490984,0.254574957,0.424061105,0.472165773,0.222291272
-2.151787947,0.39084333,0.48378445,0.254620836,0.424123877,0.472438498,0.222317924
-2.149787447,0.390980392,0.484078416,0.254667036,0.424186901,0.472711646,0.222344948
-2.147786947,0.391117515,0.484372466,0.254713404,0.424250429,0.472985087,0.222371844
-2.145786447,0.391254725,0.484667057,0.254759804,0.424313955,0.473258772,0.222398874
-2.143785946,0.391392074,0.484962063,0.254806331,0.424377365,0.473532832,0.222425839
-2.141785446,0.391529346,0.485257766,0.254852817,0.424441502,0.473807642,0.22245234
-2.139784946,0.391666469,0.485553965,0.254899806,0.424506257,0.474083944,0.222478491
-2.137784446,0.391804086,0.485851079,0.254947183,0.424571016,0.474360553,0.222504706
-2.135783946,0.391941919,0.486149094,0.254994252,0.424635978,0.474638003,0.222531549
-2.133783446,0.392079638,0.486447616,0.255041664,0.424701586,0.474916105,0.2225584
-2.131782946,0.392217033,0.486746506,0.2550896,0.424767159,0.475194146,0.222585243
-2.129782446,0.392354461,0.487045592,0.255137631,0.424832624,0.475472166,0.222612076
-2.127781945,0.392491979,0.487345126,0.255185907,0.424897856,0.475750527,0.222638909
-2.125781445,0.392629644,0.487644817,0.255234394,0.424963316,0.47602926,0.222665898
-2.123780945,0.392767364,0.48794455,0.255282937,0.42503,0.476308832,0.22269247
-2.121780445,0.392904854,0.488245307,0.255331457,0.425096446,0.476589075,0.222718671
-2.119779945,0.393042238,0.488547133,0.255380063,0.42516243,0.476870284,0.222745582
-2.117779445,0.393180212,0.488849508,0.255428814,0.425228823,0.477152448,0.222772211
-2.115778945,0.393318566,0.489153072,0.255478072,0.425295693,0.477435057,0.222798695
-2.113778445,0.39345708,0.489457402,0.255527521,0.425362635,0.477718018,0.222825433
-2.111777944,0.393595589,0.489761955,0.255577058,0.425429594,0.478001396,0.22285207
-2.109777444,0.393734226,0.490066632,0.255626999,0.425496733,0.478284926,0.222878528
-2.107776944,0.39387256,0.490371544,0.25567708,0.425564374,0.47856912,0.222904853
-2.105776444,0.394010829,0.490676972,0.255727099,0.425632375,0.478853823,0.222931264
-2.103775944,0.394149578,0.490983224,0.255777404,0.425699956,0.4791389,0.222957981
-2.101775444,0.394289027,0.491290217,0.255827657,0.425767468,0.479424566,0.222984447
-2.099774944,0.394427613,0.491597815,0.255878151,0.425835663,0.479711248,0.223010534
-2.097774444,0.394565868,0.491905503,0.255928794,0.425903981,0.479998276,0.223036761
-2.095773943,0.394704329,0.492213624,0.25597942,0.425971919,0.480285595,0.223063045
-2.093773443,0.394843366,0.492522393,0.256030195,0.426040231,0.480573625,0.223089244
-2.091772943,0.394982919,0.492832529,0.256081615,0.426108836,0.480862125,0.223115318
-2.089772443,0.395122006,0.493143294,0.256133112,0.426177688,0.48115127,0.223141732
-2.087771943,0.395261083,0.493454257,0.256185105,0.426246771,0.481441091,0.223167474
-2.085771443,0.395400343,0.493766024,0.256237181,0.426315578,0.481731234,0.223193126
-2.083770943,0.395540265,0.494078186,0.256289338,0.42638436,0.482021768,0.223219038
-2.081770443,0.395680423,0.494390453,0.256341517,0.426453171,0.482312607,0.223245042
-2.079769942,0.395820128,0.494703701,0.256393986,0.426522129,0.482604667,0.223271084
-2.077769442,0.395959891,0.495017317,0.256446703,0.426591777,0.482897445,0.223296915
-2.075768942,0.396100267,0.495331564,0.256499246,0.42666147,0.483190793,0.223322485
-2.073768442,0.396240722,0.495645942,0.256551743,0.426730892,0.483484726,0.223348102
-2.071767942,0.396380952,0.4959606,0.256604336,0.42679981,0.483778688,0.22337383
-2.069767442,0.396521533,0.496275938,0.256657122,0.426869312,0.484073482,0.223399305
-2.067766942,0.396663226,0.496592756,0.256710707,0.426938978,0.484368708,0.223424795
-2.065766442,0.396804808,0.496910309,0.256764832,0.427009371,0.484664464,0.223450009
-2.063765941,0.396945933,0.497228305,0.25681913,0.427079598,0.484960484,0.223475104
-2.061765441,0.397086984,0.49754637,0.256873401,0.427149641,0.485257104,0.223499803
-2.059764941,0.397227749,0.497865159,0.256927575,0.427219372,0.485554555,0.223524518
-2.057764441,0.397368758,0.498184648,0.256982043,0.427289018,0.485852634,0.223549279
-2.055763941,0.397509884,0.498504924,0.25703662,0.427359086,0.486151174,0.223574091
-2.053763441,0.397650869,0.49882534,0.25709116,0.427429564,0.486450098,0.223598743
-2.051762941,0.3977921,0.49914626,0.257145691,0.427500389,0.48674967,0.223623224
-2.049762441,0.397934238,0.499467965,0.257200185,0.427571063,0.48704988,0.223647578
-2.04776194,0.398076462,0.499789763,0.257254941,0.427641538,0.487350451,0.223671854
-2.04576144,0.398219438,0.500112501,0.257310213,0.427712301,0.487651942,0.223695797
-2.04376094,0.398362831,0.50043613,0.257365797,0.427783259,0.487954154,0.223719494
-2.04176044,0.398506597,0.500760074,0.257421584,0.42785417,0.488256496,0.223743193
-2.03975994,0.398650352,0.501084407,0.2574776,0.427925005,0.488559472,0.223767097
-2.03775944,0.398793678,0.501409347,0.257533906,0.42799607,0.488863303,0.22379095
-2.03575894,0.398936767,0.50173454,0.257590248,0.428067139,0.489167334,0.223814423
-2.03375844,0.399080084,0.50206074,0.257646665,0.428138309,0.489471784,0.223837547
-2.031757939,0.399223643,0.502387738,0.25770336,0.428210045,0.489777048,0.223860489
-2.029757439,0.399367063,0.502714998,0.257760035,0.428281365,0.490082999,0.223883269
-2.027756939,0.39951052,0.50304279,0.257816901,0.428352314,0.490389491,0.223905981
-2.025756439,0.399654424,0.50337082,0.257873627,0.428423524,0.490696295,0.22392869
-2.023755939,0.399799268,0.50369917,0.257930296,0.428494573,0.491003503,0.223951126
-2.021755439,0.399945176,0.50402884,0.257987817,0.428566125,0.491311451,0.22397345
-2.019754939,0.400090882,0.504359206,0.258045834,0.428637932,0.491620045,0.223995727
-2.017754439,0.400235947,0.504690091,0.258104062,0.428710154,0.491929477,0.224017916
-2.015753938,0.400381386,0.505021874,0.258162224,0.428782634,0.49223962,0.224039517
-2.013753438,0.400527114,0.505354097,0.258220244,0.428854494,0.492550671,0.224060651
-2.011752938,0.400672917,0.505686728,0.258278254,0.428925961,0.492862046,0.224081737
-2.009752438,0.400818898,0.506020013,0.258336475,0.428997548,0.493173884,0.224102667
-2.007751938,0.400965124,0.50635338,0.258394826,0.429069377,0.493485748,0.224123397
-2.005751438,0.401111713,0.506686834,0.258453174,0.42914121,0.49379754,0.22414411
-2.003750938,0.401258307,0.507020298,0.258511531,0.42921301,0.49410933,0.224164868
-2.001750438,0.401404901,0.507353763,0.258569888,0.429284811,0.494421119,0.224185627
-1.999749937,0.401551717,0.507687837,0.258628454,0.429356693,0.494733599,0.22420621
-1.997749437,0.401700092,0.508026182,0.258688489,0.429429144,0.495050914,0.224225571
-1.995748937,0.401848467,0.508364526,0.258748523,0.429501596,0.495368229,0.224244931
-1.993748437,0.401996842,0.50870287,0.258808558,0.429574047,0.495685545,0.224264292
-1.991747937,0.402145244,0.509041222,0.258868614,0.429646443,0.496002859,0.224283733
-1.989747437,0.402294175,0.50937966,0.258928651,0.429718931,0.49632006,0.224303038
-1.987746937,0.40244322,0.509718353,0.258988846,0.429791693,0.496637464,0.224322179
-1.985746437,0.40259242,0.510057615,0.259049171,0.429864259,0.496955239,0.224341031
-1.983745936,0.402741818,0.51039724,0.259109468,0.429936332,0.497273516,0.224359776
-1.981745436,0.402891694,0.510737424,0.259169666,0.430007876,0.497592721,0.224377995
-1.979744936,0.403041464,0.5110784,0.259229812,0.43007985,0.497912505,0.224395565
-1.977744436,0.403190628,0.511419876,0.259290225,0.430152179,0.498233425,0.224413079
-1.975743936,0.403340382,0.511762218,0.259351229,0.43022484,0.498554887,0.224430551
-1.973743436,0.403491149,0.512105467,0.259412803,0.43029745,0.498877064,0.224447846
-1.971742936,0.403642975,0.512449145,0.259474162,0.43037015,0.499199616,0.224464834
-1.969742436,0.403795197,0.512793011,0.259535437,0.430443073,0.499522505,0.224481811
-1.967741935,0.403947378,0.513137601,0.259596857,0.430515519,0.499846095,0.224498381
-1.965741435,0.404099419,0.513482421,0.259658292,0.430587555,0.500170245,0.224514611
-1.963740935,0.404252081,0.51382832,0.259719973,0.430659952,0.500495327,0.224530864
-1.961740435,0.404404679,0.514174849,0.259781704,0.4307322,0.500820627,0.224546656
-1.959739935,0.404557079,0.514521569,0.259843419,0.430804551,0.501146287,0.224561762
-1.957739435,0.404709117,0.514869005,0.259905587,0.430877322,0.501473152,0.22457685
-1.955738935,0.40486171,0.515216594,0.259967934,0.430949844,0.501800455,0.224592122
-1.953738435,0.405014876,0.515564344,0.260030378,0.431022079,0.50212805,0.224607334
-1.951737934,0.405169195,0.515913396,0.260093163,0.431094622,0.502456409,0.224621821
-1.949737434,0.405323997,0.516262936,0.260156189,0.431166602,0.502785496,0.224636294
-1.947736934,0.405478963,0.51661271,0.260219396,0.431238801,0.503115225,0.224650314
-1.945736434,0.405634896,0.516963317,0.260282433,0.431310802,0.503445477,0.224663973
-1.943735934,0.405790939,0.517314423,0.260345388,0.431382947,0.503776626,0.224677333
-1.941735434,0.405946889,0.517665671,0.260408319,0.431455527,0.504108108,0.224690706
-1.939734934,0.406103145,0.51801761,0.26047137,0.431528167,0.504440034,0.224704204
-1.937734434,0.406259639,0.518370355,0.260534674,0.431600739,0.504773014,0.224717479
-1.935733933,0.406416012,0.518723574,0.260597901,0.431672537,0.505106721,0.224730166
-1.933733433,0.406572378,0.519076832,0.260661163,0.431744176,0.505440973,0.224741863
